X,Y,Name,Address,County,TELEPHONE,Email,Website,NAICS_Code,Infra_Type,Feedstock,State
-122.504666001771,37.9540779990862,"Marin Recycling & Resource Recovery Association, Inc","535 Jacoby St, San Rafael, CA, 949015305",Marin,(415) 453-1404, ,www.marinsanitaryservice.com,562920,MRF, ,CA
-84.2664399762947,30.3600969819167,"Marpan Recycling, LLC","6020 Woodville Hwy, Tallahassee, FL, 323051200",Leon,(850) 216-1006, ,www.marpan.com,562920,MRF, ,FL
-87.4715537086432,46.4894873444456,Marquette County Solid Waste Management Authority,"600 Co Rd NP, Marquette, MI, 49855", , , , ,562920,MRF, ,MI
-74.1125255236323,40.2313111864404,"Mazza Recycling Services, Ltd.","3230A Shafto Rd, Tinton Falls, NJ, 07753", , , , ,562920,MRF, ,NJ
-94.3489560365439,44.8877520043811,McLeod County Environmental Services,"1065 5th Ave SE, Hutchinson, MN, 55350", , , , ,562920,MRF, ,MN
-93.6141989909178,41.5893089871803,Metro Waste Authority,"300 E Locust St Ste 100, Des Moines, IA, 503091864",Polk,(515) 323-6519, ,www.mwatoday.com,562920,MRF, ,IA
-80.8052830122436,35.2670850117073,Metrolina Recycling Center,"1007 Amble Dr, Charlotte, NC, 282061301", , , , ,562920,MRF, ,NC
-119.057467001983,35.3672850063851,"Metropolitan Recycling, LLC","5001 Commerce Dr, Bakersfield, CA, 93309",Kern,(661) 836-8380, , ,562920,MRF, ,CA
-86.2183650332588,41.811049008654,Michiana Recycling & Disposal Company,"33541 Reum St, Niles, MI, 491209522", , , , ,562920,MRF, ,MI
-93.5643919620497,41.5877310100886,Mid America Recycling,"2742 E Market St, Des Moines, IA, 503171243",Polk,(515) 265-1208, , ,562920,MRF, ,IA
-121.282315040604,44.0887410073024,Mid Oregon Recycling,"20835 Montana Way, Bend, OR, 977016732", , , , ,562920,MRF, ,OR
-119.789420971549,36.7021200185186,"Mid-Valley Recycling, LLC","2721 S Elm Ave, Fresno, CA, 937065436",Fresno,(559) 268-0078, , ,562920,MRF, ,CA
-89.0231690225299,40.5008580072322,"Midwest Fiber Recycling of Peoria, Inc.","422 S White Oak Rd, Normal, IL, 617614328",McLean,(309) 452-0064, ,www.midwest-fiber.com,562920,MRF, ,IL
-96.7235620304587,43.5907758276868,"Millennium Recycling, Inc.","305 E 50th St N, Sioux Falls, SD, 571040602", , , , ,562920,MRF, ,SD
-121.825409979478,36.5829109989959,Monterey City Disposal and MRF,"10 Ryan Ranch Rd, Monterey, CA, 93940", , , , ,562920,MRF, ,CA
-121.787598477447,36.7207527324301,Monterey Regional Waste Management District,"14201 Del Monte Blvd, Marina, CA, 93933", , , , ,562920,MRF, ,CA
-77.1695419853411,39.1202360108123,Montgomery County Recycling,"16105 Frederick Rd, Derwood, MD, 208552283", , , , ,562920,MRF, ,MD
-121.858071993039,38.018863991843,Mt. Diablo Paper Stock Inc.,"1300 Loveridge Rd, Pittsburg, CA, 945652801",Contra Costa,(925) 682-4518, ,www.mdrr.com,562920,MRF, ,CA
-75.8859944934575,41.2279992112553,"Municipal Recovery, Inc.","495 Stanton St, Wilkes Barre, PA, 187026174", , , , ,562920,MRF, ,PA
-122.264489020344,38.2095960007094,NAPA Recycling & Waste Services LLC,"820 Levitin Way, American Canyon, CA, 94559",Napa,(707) 255-5200, ,www.naparecycling.com,562920,MRF, ,CA
-96.2193949968644,41.239247979242,"Nebraskaland Recycling, LLC","2041 S 195th St, Omaha, NE, 681302984", , , , ,562920,MRF, ,NE
-121.578026815481,39.1485110433888,Norcal Waste-Marysville,"3001 N Levee Rd, Marysville, CA, 959013600",Yuba,(530) 743-0424, ,www.yubasutterrecycles.com,562920,MRF, ,CA
-81.9401004708704,33.5070918887056,North Augusta MRF,"67 Claypit Rd, North August, SC, 29841", , , , ,562920,MRF, ,SC
-80.2472813662241,35.8837470418575,"North Davidson Garbage Service, Inc","4157 Old US Hwy 52, Lexington, NC, 27295", , , , ,562920,MRF, ,NC
-81.5317599948177,30.1958670002389,North Florida Recycling Inc,"9104 Woodjack CT, Jacksonville, FL, 322566706",Duval,(904) 910-3302, ,www.northfloridarecycling.com,562920,MRF, ,FL
-112.116530569818,33.7572515006577,North Gateway Transfer Station and MRF,"30205 N Black Canyon Hwy, Phoenix, AZ, 850855707",Maricopa,(623) 869-5010, ,www.republicservices.com,562920,MRF, ,AZ
-117.170058962503,32.8768240115033,North San Diego MRF,"6733 Consolidated Way, San Diego, CA, 921212601",San Diego,(858) 578-9300, ,www.allancompany.com,562920,MRF, ,CA
-75.9363179876754,41.2273371325015,Northeast Cartage and Recycling Solutions,"50 Breaker Rd, Hanover Township, PA, 187065243", , , , ,562920,MRF, ,PA
-122.484567958156,48.7548929866194,"Northwest Recycling, Inc.","1419 C St, Bellingham, WA, 98225", , , , ,562920,MRF, ,WA
-111.630148017607,35.1923520049045,"Norton Environmental, Inc.","1800 E Butler Ave, Flagstaff, AZ, 860015903",Coconino,(928) 556-9900, ,www.nortonenvironmentalinc.com,562920,MRF, ,AZ
-73.1092029964127,41.2901560130018,Oak Ridge Waste & Recycling,"46/90 Oliver Terrace, Shelton, CT, 06484", , , , ,562920,MRF, ,CT
-75.1348670083725,39.7463920059365,Omni Recycling LLC,"408 Lambs Rd, Pitman, NJ, 08071", , , , ,562920,MRF, ,NJ
-75.2120309400324,43.1068529645493,Oneida-Herkimer Solid Waste Authority Recycling Center,"80 Leland Ave, Utica, NY, 13502", , , , ,562920,MRF, ,NY
-77.0708421268359,42.8316679847882,Ontario County Recycling,"1879 County Road 5, Stanley, NY, 145619553", , , , ,562920,MRF, ,NY
-88.3350580224464,44.2897739979858,Outagamie County Dept of Solid Waste/Recycling,"1419 Holland Rd, Appleton, WI, 54911", , , , ,562920,MRF, ,WI
-122.722682320849,38.3939037417964,Pacific Coast Disposal Inc,"3400 Standish Ave, Santa Rosa, CA, 954078112",Sonoma,(707) 884-3886, ,www.recology.com,562920,MRF, ,CA
-123.205587986487,39.206207012388,Pacific Recycling Solutions In,"4260 N State St, Ukiah, CA, 954829445",Mendocino, , ,www.candswaste.com,562920,MRF, ,CA
-118.172040185966,33.907163363571,Paramount Resource Recycling,"7230 Petterson Ln, Paramount, CA, 907232022",Los Angeles,(562) 602-6505, ,www.paramountcity.com,562920,MRF, ,CA
-89.3549313000148,43.0396747694538,Pellitteri Waste Systems LLC,"7035 Raywood Rd, Monona, WI, 53713", , , , ,562920,MRF, ,WI
-119.304244983617,36.5314319899919,"Pena's Disposal, Inc.","12094 Avenue 408, Cutler, CA, 936152055",Tulare,(559) 528-3909, ,www.penasdisposal.com,562920,MRF, ,CA
-76.7224419660504,40.0391870131899,Penn Waste,"85 Brick Yard Road, Manchester, Changed street address from ""201 Railroad Avenue"" to ""201 Railroad Ave"",PA, 17345", , , , ,562920,MRF, ,PA
-79.0042570228708,36.3916930073834,Person Industries,"741 Martin St, Roxboro, NC, 27573", , , , ,562920,MRF, ,NC
-122.539115037089,45.4002069800162,Pioneer Recycling Services LLC,"16810 SE 120th Ave, Clackamas, OR, 970159005", , , , ,562920,MRF, ,OR
-122.374727978546,47.0837670085411,Pioneer Recycling Services LLC,"4109 192nd St E, Tacoma, WA, 984462745", , , , ,562920,MRF, ,WA
-120.210939925262,39.2845780134844,Placer County Eastern Regional MRF,"870 Cabin Creek Rd, Truckee, CA, 96161", , , , ,562920,MRF, ,CA
-84.4763569500504,33.8322562767565,Plant Atkinson Transfer Station MRF,"207 Plant Atkinson Road, Smyrna, GA, 30080", , , , ,562920,MRF, ,GA
-92.4675520381273,45.4547059887344,Polk County Recycling,"100 Polk County Plz Ste 10, Balsam Lake, WI, 54810-9097", , , , ,562920,MRF, ,WI
-95.7607940394171,47.5822434034469,Polk County Solid Waste Management,"708 8th St NW, Fosston, NM, 56542", , , , ,562920,MRF, ,NM
-118.251440980589,33.7917599984407,Potential Industries Inc,"915 E Colon St, Wilmington, CA, 907442101",Los Angeles, , , ,562920,MRF, ,CA
-118.250933959266,33.7759119988308,"Potential Industries, Inc.","922 E E St, Wilmington, CA, 907446145",Los Angeles,(310) 807-4466, ,www.potentialindustries.com,562920,MRF, ,CA
-81.1456600302577,32.0476209800913,Pratt Industries,"101 Kahn Industrial Ct ste c, Savannah, GA, 31405", , , , ,562920,MRF, ,GA
-97.0830979836559,33.1946949908485,Pratt Industries,"1401 S Mayhill Rd, Denton, TX, 76208", , , , ,562920,MRF, ,TX
-78.8864320232004,35.0103179807824,Pratt Industries,"3686 Owen Drive, Fayetteville, NC, 28306", , , , ,562920,MRF, ,NC
-80.9771759812614,34.9713660194406,Pratt Industries Inc,"720 Celriver Rd, Rock Hill, SC, 29730", , , , ,562920,MRF, ,SC
-82.1523469696531,34.9002710100731,Pratt Industries Recycling,"255 Morley Ct, Duncan, SC, 29334", , , , ,562920,MRF, ,SC
-83.9889632123234,33.6603307440957,"Pratt Recycling, Inc.","1800 Sarasot Bus Pkwy Ne C, Conyers, GA, 300135775",Rockdale,(678) 904-4165, ,www.prattindustries.com,562920,MRF, ,GA
-111.536141034,33.381101015667,RAD Waste and Recycling Facility,"3755 S Royal Palm Rd, Apache Junction, AZ, 85119", , , , ,562920,MRF, ,AZ
-93.8029069797149,45.049728008476,"Randy's Sanitation, Inc.","4351 Highway 12 SE, Delano, MN, 553288169", , , , ,562920,MRF, ,MN
-86.1881119786706,39.7635979995894,Ray's Indianapolis Recycling,"200 S Harding St, Indianapolis, IN, 462224505",Marion,(317) 636-2024, ,www.raystrash.com,562920,MRF, ,IN
-75.5328037399515,39.7054339353546,"RE Community Holdings II, Inc.","1101 Lambson Ln, New Castle, DE, 197202186",New Castle, , ,www.republicservices.com,562920,MRF, ,DE
-98.4331699752901,29.4493024299314,"RE Community Holdings II, Inc.","1947 Hormel Dr, San Antonio, TX, 782192323", , , , ,562920,MRF, ,TX
-83.238915038872,42.4451969808179,"RE Community Holdings II, Inc.","20000 W 8 Mile Rd, Southfield, MI, 480755708", , , , ,562920,MRF, ,MI
-112.121261997205,33.4165169873352,"RE Community Holdings II, Inc.","3060 S 27th Ave, Phoenix, AZ, 850096810",Maricopa,(602) 501-2055, ,www.republicservices.com,562920,MRF, ,AZ
-83.3958270323443,42.13510000712,"RE Community Holdings II, Inc.","36543 S Huron Rd, New Boston, MI, 481640800", , , , ,562920,MRF, ,MI
-80.1286139805469,26.7595379877648,"RE Community Holdings II, Inc.","5860 45th St, West Palm Beach, FL, 334071621",Palm Beach, , ,www.republicservices.com,562920,MRF, ,FL
-79.7744329738312,36.0396130085177,RE Community Recycling,"706 Patton Ave, Greensboro, NC, 274063717", , , , ,562920,MRF, ,NC
-121.760342019498,42.2084679790813,Reach Inc,"2350 Maywood Dr, Klamath Falls, OR, 97603", , , , ,562920,MRF, ,OR
-122.376476070875,37.7433100445836,Recology,"1000 Amador St., San Francisco, CA, 94124", , , , ,562920,MRF, ,CA
-122.342347010198,47.5637550175022,Recology,"7 S. Idaho St., Seattle, WA, 98134", , , , ,562920,MRF, ,WA
-122.253783988884,38.1437550197094,Recology Vallejo,"2021 Broadway St, Vallejo, CA, 945891701",Solano,(707) 552-3110, ,www.recology.com,562920,MRF, ,CA
-74.7689567359195,39.2334130326607,ReCommunity Cape May Materials Recovery,"2046 County Highway 610, Woodbine, NJ, 082702429", , , , ,562920,MRF, ,NJ
-74.6023160007792,40.8849220075109,Recommunity Corporation,"103 Iron Mountain Rd, Mine Hill, NJ, 078032300", , , , ,562920,MRF, ,NJ
-75.1906953729838,39.9404011557608,ReCommunity Philadelphia,"2904 Ellsworth St, Philadelphia, PA, 191462713", , , , ,562920,MRF, ,PA
-82.5292466220116,27.375562147878,Recommunity Sarasota,"4700 Middle Ave, Sarasota, FL, 342343114",Sarasota,(941) 359-0445, ,www.republicservices.com,562920,MRF, ,FL
-75.1543697986382,40.1314647193531,ReCommunity Upper Dublin,"1030 Fitzwatertown Road, Willow Grove, PA, 19090", , , , ,562920,MRF, ,PA
-71.0623976453498,42.1331878016391,Recycle America Alliance,"40 Ledin Dr, Avon, MA, 02322",Norfolk,(508) 586-5385, , ,562920,MRF, ,MA
-76.8567202225591,38.8758594444375,"Recycle America Co., L.L.C.","1000 Ritchie Rd, Capitol Heights, MD, 207434907", , , , ,562920,MRF, ,MD
-93.2347349791018,44.996726007665,"Recycle America Co., L.L.C.","1800 Broadway St Ne, Minneapolis, MN, 554132987", , , , ,562920,MRF, ,MN
-93.2483695695402,44.6375217682857,Recycle Minnesota LLC,"8984 215th St W, Lakeville, MN, 550448338", , , , ,562920,MRF, ,MN
-79.9434249661599,40.4021649949264,"Recycle Source, LLC","50 Vespucius St , Pittsburgh, PA, 15207", , , , ,562920,MRF, ,PA
-76.3174510357517,36.8130260085748,"Recycling and Disposal Solutions of Virginia, Inc.","3325 Frederick Blvd, Portsmouth, VA, 237046823", , , , ,562920,MRF, ,VA
-79.9571439623633,37.3507600079063,"Recycling and Disposal Solutions of Virginia, Inc.","7704 Enon Dr, Roanoke, VA, 24019", , , , ,562920,MRF, ,VA
-98.7091379979202,46.9084069910033,"Recycling Center of North Dakota, LLC","104 1st Ave S Ste 400, Jamestown, ND, 584014198", , , , ,562920,MRF, ,ND
-86.0019469754779,41.6907230167141,Recycling Works Inc,"707 N Wildwood Ave, Elkhart, IN, 465141877",Elkhart,(765) 776-2211, ,www.ourrecyclingworks.blogspot.com,562920,MRF, ,IN
-111.425602003664,40.5065339806055,Recyclyops MRF,"665 W 100 S, Heber City, UT, 840323700", , , , ,562920,MRF, ,UT
-158.097423994028,21.3061849872145,Reduce Reuse Recyclers Services Hawaii LLC,"91-165 Kalaeloa Blvd, Kapolei, HI, 967071895",Honolulu,(808) 845-9790, ,www.rrrhi5.com,562920,MRF, ,HI
-80.0370339770043,33.1259749937458,Repower Berkeley,"645 Oakley Rd, Moncks Corner, SC, 29461", , , , ,562920,MRF, ,SC
-86.3194170064849,32.3995859792455,Repower South Montgomery,"1551 Louisville St, Montgomery, AL, 361041607",Montgomery,(334) 356-5820, ,www.repowersouth.com,562920,MRF, ,AL
-86.1363196644475,42.7353993469398,Republic Service of Holland,"4368 60th St, Holland, MI, 49423", , , , ,562920,MRF, ,MI
-123.25072596001,44.5922599940526,Republic Services,"110 NE Walnut Blvd, Corvallis, OR, 97330", , , , ,562920,MRF, ,OR
-121.929282966037,37.4539940000762,Republic Services,"1601 Dixon Landing Rd, Milpitas, CA, 95035", , , , ,562920,MRF, ,CA
-122.330960027096,47.5784409919654,Republic Services,"2733 3rd Ave. S., Seattle, WA, 98134", , , , ,562920,MRF, ,WA
-97.4426409776521,27.7871389909587,Republic Services,"4414 Agnes St, Corpus Christi, TX, 78405", , , , ,562920,MRF, ,TX
-77.3716070397625,38.85263998008,Republic Services,"4619 West Ox Rd, Fairfax, VA, 22030", , , , ,562920,MRF, ,VA
-87.8971220217166,41.8993809828067,Republic Services,"5050 West Lake St, Melrose Park, IL, 60160", , , , ,562920,MRF, ,IL
-96.6514990370029,33.0118649792912,Republic Services - Plano Recycling Facility,"4200 E 14th St, Plano, TX, 75074", , , , ,562920,MRF, ,TX
-93.0481331949346,44.7797919180151,Republic Services (Inver Grove Heights),"2795 117th St E, Inver Grove Heights, MN, 55077-5925", , , , ,562920,MRF, ,MN
-71.0164857707063,42.0971879465959,Republic Services Brockton MRF,"190 Mulberry Street, Brockton, MA, 02302", , , , ,562920,MRF, ,MA
-97.2543929877013,32.7799240140151,Republic Services Inc.,"6200 Elliott Reeder Rd, Fort Worth, TX, 76117", , , , ,562920,MRF, ,TX
-115.144108037997,36.1444139974865,Republic Services Inc.,"770 E. Sahara Ave, Las Vegas, NV, 89104", , , , ,562920,MRF, ,NV
-85.1052219723841,41.0615160088341,Republic Services Materials Recovery Facility and Recycling Collection,"2509 E Pontiac St, Fort Wayne, IN, 46803", , , , ,562920,MRF, ,IN
-91.185171981894,30.5580861682809,Republic Services of Baton Rouge,"12451 Leisure Rd, Baton Rouge, LA, 70807", , , , ,562920,MRF, ,LA
-89.9250390054308,35.0435479940119,Republic Services of Memphis,"3840 Homewood Rd, Memphis, TN, 38118", , , , ,562920,MRF, ,TN
-81.2510249955817,35.7250359913917,Republic Services of North Carolina LLC,"130 Somerset Dr NW, Conover, NC, 286139217", , , , ,562920,MRF, ,NC
-90.3602799728328,38.7658180057843,Republic Services Recycling - Northside,"6025 Byassee Dr, Hazelwood, MO, 630423105", , , , ,562920,MRF, ,MO
-119.128424003314,34.2007319974716,"Republic Services, Inc.","111 S Del Norte Blvd, Oxnard, CA, 930307915",Ventura,(805) 385-8060, ,www.republicservices.com,562920,MRF, ,CA
-117.871218993268,33.8502350048396,"Republic Services, Inc.","2775 E Gretta Ln, Anaheim, CA, 928062416",Orange,(714) 470-5635, ,www.republicservices.com,562920,MRF, ,CA
-86.104587989908,39.7548099932051,"Republic Services, Inc.","3617 Southeastern Ave, Indianapolis, IN, 462031530",Marion,(317) 356-5491, ,www.republicservices.com,562920,MRF, ,IN
-81.8810899750707,28.0124139962777,"Republic Services, Inc.","3820 Maine Ave, Lakeland, FL, 338019757",Polk,(863) 665-1489, ,www.republicservices.com,562920,MRF, ,FL
-90.2893460217348,38.5456080169164,"Republic Services, Inc.","4076 Bayless Ave. (Bella Villa), Saint Louis, MO, 63125", , , , ,562920,MRF, ,MO
-91.6900079751805,41.9223094274859,"Republic Services, Inc.","5755 Willow Creek Dr SW, Cedar Rapids, IA, 524044310",Linn, , ,www.republicservices.com,562920,MRF, ,IA
-93.2890079698008,45.034743009617,"Republic Services, Inc.","725 44th Ave N, Minneapolis, MN, 554121401", , , , ,562920,MRF, ,MN
-120.132552031489,34.4809090134133,ReSource Center,"14470 Calle Real, Goleta, CA, 931179732",Santa Barbara,(805) 963-1852, , ,562920,MRF, ,CA
-87.7886760364233,41.7093289977448,"Resource Management Enterprises, Inc.","9999 Anderson Ave, Chicago Ridge, IL, 604151256",Cook,(708) 425-8565, ,www.rmcrecycle.com,562920,MRF, ,IL
-88.2382099927581,41.6952829815892,Resource Management Rockford LLC,"10244 Clow Creek Rd, Plainfield, IL, 605857529",Will,(708) 425-8565, , ,562920,MRF, ,IL
-71.523071989195,41.8049259864749,Rhode Island Resource Recovery Corporation,"65 Shun Pike, Johnston, RI, 02919", , , , ,562920,MRF, ,RI
-94.8658390039884,32.4383110005587,Rivers Recycling,"298 FM 1252 W, Kilgore, TX, 756625371", , , , ,562920,MRF, ,TX
-74.813969030424,40.0319230044411,"Robert C. Shinn, Jr. Recycling Center","130 Hancock Lane, Mount Holly, NJ, 08060", , , , ,562920,MRF, ,NJ
-74.1548510948556,41.1476049388999,Rockland County Solid Waste Management Authority,"420 Torne Valley Rd, Hillburn, NY, 109311237", , , , ,562920,MRF, ,NY
-85.3087019758805,35.019164995765,Rock-Tenn Recycling,"2900 Home Dr, Chattanooga, TN, 37410", , , , ,562920,MRF, ,TN
-111.963433023525,40.7500070197275,"Rocky Mountain Recycling, LLC","2950 W 900 S, Salt Lake City, UT, 841044532", , , , ,562920,MRF, ,UT
-111.917901016734,40.7058069811696,"Rocky Mountain Recycling, LLC","3110 S 900 W, South Salt Lake, UT, 841192471", , , , ,562920,MRF, ,UT
-113.559657015633,37.1231430150211,"Rocky Mountain Recycling, LLC","838 N 1080 E, St George, UT, 847703204", , , , ,562920,MRF, ,UT
-95.7261059972113,39.1807250209063,Rolling Meadows,"7351 NW Highway 75, Topeka, KS, 66618", , , , ,562920,MRF, ,KS
-85.2106562150831,34.2789554549198,Rome/Floyd Recycling Center,"412 Lavender Dr NW, Rome, GA, 301652262",Floyd,(706) 291-5266, ,www.romefloyd.com,562920,MRF, ,GA
-157.810037032613,21.2881030008607,RRR Recycling,"3109 Waialae Ave, Honolulu, HI, 968161509",Honolulu,(808) 682-5600, ,www.rrrhi5.com,562920,MRF, ,HI
-87.7063019609574,41.8051810058789,"RSI (Waste Management of Illinois, Inc.)","3301 W 48th Place, Chicago, IL, 60632", , , , ,562920,MRF, ,IL
-84.1637309846299,39.7717419824432,Rumpke Waste & Recycling,"1932 E Monument Ave, Dayton, OH, 45402", , , , ,562920,MRF, ,OH
-82.9931759941359,39.9890279862979,"Rumpke Waste, Inc.","1191 Fields Ave, Columbus, OH, 432016902", , , , ,562920,MRF, ,OH
-84.4938619642024,39.1822229927324,"Rumpke Waste, Inc.","5535 Vine St, Cincinnati, OH, 452171003", , , , ,562920,MRF, ,OH
-110.891544013699,32.1607649802048,Saguaro Environmental Ser,"5055 S Swan Rd, Tucson, AZ, 857062029",Pima,(520) 745-8820, , ,562920,MRF, ,AZ
-111.787722203526,33.5045170324508,Salt River Landfill and MRF,"13602 E Beeline Hwy, Scottsdale, AZ, 85256",Maricopa,(480) 941-3427, ,www.saltriverlandfill.com,562920,MRF, ,AZ
-117.055163018897,32.7363830025944,San Diego Recyling Inc,"6670 Federal Blvd, Lemon Grove, CA, 919451312",San Diego,(619) 287-7555, ,www.dumpsterrentalsandiegoca.net,562920,MRF, ,CA
-120.651620999282,35.2391220187951,San Luis Garbage Co.,"4388 Old Santa Fe Rd, San Luis Obispo, CA, 93401", , , , ,562920,MRF, ,CA
-122.336593001306,47.554608014205,Seadrunar Recycling LLC,"28 S Brandon St, Seattle, WA, 981342428", , , , ,562920,MRF, ,WA
-74.0889039124324,40.6919985490755,Sims Group USA Holdings Corp,"1 Linden Ave, Jersey City, NJ, 07305", , , , ,562920,MRF, ,NJ
-74.00806421135,40.6621526464179,Sims Municipal Recycling,"472 2nd Ave., Brooklyn, NY, 11232", , , , ,562920,MRF, ,NY
-83.1872230037987,42.5393560121486,Socrra Recycling Center,"995 Coolidge Hwy, Troy, MI, 480847070", , , , ,562920,MRF, ,MI
-86.7661479705787,35.4370200100528,Solid Waste & Recycling Hub,"611 Hawkins Dr, Lewisburg, TN, 370914442", , , , ,562920,MRF, ,TN
-123.362679017411,39.4034670150856,"Solid Wastes of Willits, Inc.","350 Franklin Ave, Willits, CA, 954905108",Mendocino,(707) 459-0272, ,www.swowservices.com,562920,MRF, ,CA
-81.0102761588203,33.9641251245637,Sonoco Recycling,"1132 Idlewilde Blvd, Columbia, SC, 29201", , , , ,562920,MRF, ,SC
-77.9603939959595,34.2815220189661,Sonoco Recycling - New Hanover,"3002 US-421, Wilmington, NC, 28401", , , , ,562920,MRF, ,NC
-78.5484000102376,35.7722160060761,Sonoco Recycling - Raleigh,"111 S Rogers Lane, Raleigh, NC, 27610", , , , ,562920,MRF, ,NC
-122.262956604338,37.5049841868391,South Bayside Waste Management Authority,"610 Elm St Ste 202, San Carlos, CA, 940703070",San Mateo,(650) 802-3500, ,www.rethinkwaste.org,562920,MRF, ,CA
-115.144264025215,36.2197720008995,Southern Nevada Recycling Center,"360 W Cheyenne Ave, North Las Vegas, NV, 890303941", , , , ,562920,MRF, ,NV
-76.1661897023051,42.083762191275,"Southern Tier Recyclers, Inc.","5730 Route 434, Apalachin, NY, 137322431", , , , ,562920,MRF, ,NY
-121.296803998433,37.947236983081,"Stockton Recycling, Inc.","401 S Lincoln St, Stockton, CA, 952033311",San Joaquin, , ,www.stocktonrecycles.com,562920,MRF, ,CA
-88.6113719868526,42.6386650105187,"Strategic Materials, Inc.","1849 Hobbs Dr, Delavan, WI, 531152028", , , , ,562920,MRF, ,WI
-91.3955242927481,44.5512079927653,Strum Recycling Center,"320 Birch St, Strum, WI, 547709239", , , , ,562920,MRF, ,WI
-97.947446041716,38.0272919954859,Stutzman MRF,"315 W Blanchard Ave, South Hutchinson, KS, 67505", , , , ,562920,MRF, ,KS
-105.989687330516,39.6040973280935,Summit County Resource Allocation Park (SCRAP),"639 Landfill Rd., Dillon, CO, 80435", , , , ,562920,MRF, ,CO
-82.5290163711314,27.3694212722449,Sun Coast Sanitation Waste Processing Facility,"3971 Carmichael Ave, Sarasota, FL, 34234", , , , ,562920,MRF, ,FL
-122.011289997963,37.4182179837572,Sunnyvale Recycling Ctr,"301 Carl Rd, Sunnyvale, CA, 940891012",Santa Clara,(408) 730-7262, ,www.recycling.insunnyvale.com,562920,MRF, ,CA
-92.9954100181327,44.8451099939855,"Tennis Sanitation, LLC","720 4th St, Saint Paul, MN, 55071", , , , ,562920,MRF, ,MN
-97.7548695230772,30.1026796060847,"Texas Disposal Systems, Inc.","12200 Carl Rd, Creedmoor, TX, 786102184", , , , ,562920,MRF, ,TX
-76.2662670278299,36.7899870065927,TFC Recycling,"1958 Diamond Hill Rd, Chesapeake, VA, 23324", , , , ,562920,MRF, ,VA
-89.0251449723845,42.7042230184676,The Peltz Group LLC,"340 Black Bridge Rd, Janesville, WI, 535450707", , , , ,562920,MRF, ,WI
-77.3993430088271,37.3623279982072,Tidewater Fibre Corp.,"12206 Old Stage Rd, Chester, VA, 238362409", , , , ,562920,MRF, ,VA
-76.5186588729352,42.4243370641137,Tompkins County Recycling LLC,"160 Commercial Ave, Ithaca, NY, 148505114", , , , ,562920,MRF, ,NY
-75.8197000137622,40.2742659953769,"Totalrecycle, Inc.","1270 Lincoln Rd, Birdsboro, PA, 195081801", , , , ,562920,MRF, ,PA
-88.5199560171552,43.2139239940856,Town of Ashippun Recycling Center,"W2522 Oak St, Ashippun, WI, 53003", , , , ,562920,MRF, ,WI
-90.7852617611205,46.7830209052526,Town of La Pointe,"346 Big Bay Rd, La Pointe, WI, 54850", , , , ,562920,MRF, ,WI
-121.417699959789,37.6741809806201,"Tracy Material Recovery and Solid Waste Transfer, Inc.","30703 S Macarthur Dr, Tracy, CA, 953779170",San Joaquin,(209) 832-2355, ,www.tracymaterialrecovery.com,562920,MRF, ,CA
-80.0108130369385,40.7046219896082,Tri County Recycling,"120 Hutchman Rd, Mars, PA, 160463704", , , , ,562920,MRF, ,PA
-122.034078967773,37.5964560115693,Tri-City Economic Development Corporation,"33377 Western Ave, Union City, CA, 945872210",Alameda,(510) 429-8030, ,www.tri-ced.org,562920,MRF, ,CA
-90.6547669929707,46.3240329810996,Tri-M Sanitary-Recycling,"415 Olson Rd, Mellen, WI, 545469012", , , , ,562920,MRF, ,WI
-91.3522699993813,44.3717990090939,Tri-R Project,"W20298 Wisconsin 121, Whitehall, WI, 54773", , , , ,562920,MRF, ,WI
-87.5689410080989,37.9916790071836,Tri-State Resource Recovery,"1511 Harriet St, Evansville, IN, 47710", , , , ,562920,MRF, ,IN
-95.9768789615374,36.1712170188181,Tulsa Recycle & Transfer Inc,"1150 N Peoria Ave, Tulsa, OK, 741064901", , , , ,562920,MRF, ,OK
-73.7985101999999,42.8504227000002,Twin Bridges Recycling Center,"417 New York 146, Halfmoon, NY, 12065", , , , ,562920,MRF, ,NY
-107.038065030723,40.4716889841816,Twin Enviro Services,"20650 County Rd 205, Steamboat Springs, CO, 80487", , , , ,562920,MRF, ,CO
-73.9678527014181,41.9760442161821,Ulster County Resource Recovery Agency,"999 Flatbush Rd, Kingston, NY, 12401", , , , ,562920,MRF, ,NY
-111.835820978431,33.3216970010297,"United Fibers, LLC","390 E Ray Rd, Chandler, AZ, 852253304",Maricopa,(480) 726-0001, ,www.unitedfibers.com,562920,MRF, ,AZ
-122.439674987662,38.471710015308,Upper Valley Disposal & Recycling,"1285 Whitehall Ln, St Helena, CA, 94574", , , , ,562920,MRF, ,CA
-115.530381005039,32.7875530127378,Valley Environmental Services,"702 E Heil Ave, El Centro, CA, 922434612",Imperial,(760) 336-0044, , ,562920,MRF, ,CA
-117.295099900707,34.5608973531689,Victor Valley Materials Recovery Facility,"17000 Abbey Ln, Victorville, CA, 923941604",San Bernardino,(760) 241-1284, ,www.urecycle.org,562920,MRF, ,CA
-87.2576829731733,38.016218998477,Warrick County,"1111 S Pelzer Rd FL 2, Boonville, IN, 476019369",Warrick,(812) 897-6155, ,www.warrickcounty.gov,562920,MRF, ,IN
