X,Y,Name,Address,County,TELEPHONE,Email,Website,NAICS_Code,Infra_Type,Feedstock,State
-85.3592937752533,34.453649158604,MOHAWK INDUSTRIES INC.,"106 John Bankson Drive, Summerville, GA, 30747", ,(706) 624-2253, , ,562920,Plastic Recycling Facility,Plastic,GA
-119.705607974765,36.7630370085888,Netafim ReGen Recycling,"5470 East Home Ave., Fresno, CA, 93727", ,(559) 453-6800, ,https://www.netafimusa.com/recycling/,562920,Plastic Recycling Facility,Plastic,CA
-72.5584236963458,42.1349262502674,"Northstar Pulp & Paper Company, Inc","89 Guion Street, Springfield, MA, 01104", ,(413) 263-6000, ,http://northstarpulpandpaper.com/,562920,Plastic Recycling Facility,Plastic,MA
-122.602078971733,45.1482989802715,"Northwest Polymers, LLC","291 Commercial Parkway, Molalla, OR, 97038", ,(503) 829-3550,rthompson@nwpoly.com,http://www.nwpoly.com/,562920,Plastic Recycling Facility,Plastic,OR
-80.2510979772783,25.817893988368,Novek LLC,"3303-B NW 48th Street, Miami, FL, 33142", ,(786) 781-1802,office@novekllc.com,https://www.novekllc.com/,562920,Plastic Recycling Facility,Plastic,FL
-87.9298670161189,42.14522501088,"Nu-Pro Polymers, Inc.","555 Allendale Dr, Wheeling, IL, 60090", ,(908) 781-7205, ,https://www.nu-propolymers.com/,562920,Plastic Recycling Facility,Plastic,IL
-84.4450200276659,39.3040940208846,Nu-Tech Polymers Co. Inc.,"10087 International Blvd., Cincinnati, OH , 45242", ,(513) 942-6003,info@nu-techpolymers.com,http://www.nu-techpolymers.com/,562920,Plastic Recycling Facility,Plastic,OH
-74.5137880158209,40.4092570070221,"Nuvida Plastics Technology, Inc.","925 Georges Rd., Monmouth Junction, NJ , 08852", ,(732) 297-2300, ,http://www.nuvidaplastics.com/,562920,Plastic Recycling Facility,Plastic,NJ
-122.827619976749,45.8343650055279,Orpet LLC,"58144 Old Portland Road, St. Helens, OR, 97051", ,(503) 410-5456, ,http://www.orpet.net/,562920,Plastic Recycling Facility,Plastic,OR
-72.7658039670278,41.6501310102876,Oxford Polymers,"221 South Street, New Britain, CT, 06051", ,(860) 225-3700,info@oxfordpolymers.com,https://oxfordpolymers.com/,562920,Plastic Recycling Facility,Plastic,CT
-86.115954018252,42.7907260194378,Padnos,"185 W. 8th Street, Holland, MI , 49423", ,(616) 396-6521,hive@padnos.com,http://www.padnos.com/,562920,Plastic Recycling Facility,Plastic,MI
-85.7647390317939,38.2148499871674,Parallel Products,"401 Industry Rd., Louisville, KY , 40208", ,(800) 883-9100,CustomerServices@parallelproducts.com,http://www.parallelproducts.com/,562920,Plastic Recycling Facility,Plastic,KY
-88.0728359651159,41.6628140032585,PARC Corporation,"1415 Enterprise Dr., Romeoville, IL, 60446", ,(815) 372-3500,sales@parcusa.com,http://www.parcusa.com/,562920,Plastic Recycling Facility,Plastic,IL
-74.9684869847113,40.323430006543,Patrick J. Kelly Drums,"6226 Pidcock Creek Rd., New Hope, PA , 18938", ,(800) 963-1795,sales@kellydrums.com,http://kellydrums.com/,562920,Plastic Recycling Facility,Plastic,PA
-77.6670978250525,36.3643532262237,Pelican Packaging,"200 Pelican Parkway, Halifax, NC , 27839", ,(252) 467-2940,Sales@pelpack.com,http://pelpack.com/,562920,Plastic Recycling Facility,Plastic,NC
-120.885018026868,37.4886289879161,Peninsula Plastics Recycling,"530 South Tegner Road, Turlock, CA, 95380", ,(209) 669-6779, , ,562920,Plastic Recycling Facility,Plastic,CA
-81.2049269588686,41.7740289921751,"PET Processors, L.L.C.","1350 Bacon Road, Painesville, OH , 44077-4781", ,(440) 354-4321, ,http://www.petus.com/,562920,Plastic Recycling Facility,Plastic,OH
-83.6538479959843,41.3908859954174,"Phoenix Technologies International, LLC","1098 Fairview Avenue, Bowling Green, OH , 43402", ,(419) 353-7738,sales@phoenixtechnologies.net,http://www.phoenixtechnologies.net/,562920,Plastic Recycling Facility,Plastic,OH
-117.514202904869,34.0151004974836,"Plastic Innovations, Inc.","10513 San Sevaine Way, Jurupa Valley, CA , 91752", ,(951) 361-0251,info@plasticinnovations.com,http://www.plasticinnovations.com/,562920,Plastic Recycling Facility,Plastic,CA
-81.4977039869398,41.3002049928999,"Plastic Materials, Inc","775 E Highland Rd., Macedonia, OH , 44056", ,(330) 468-0184,sales@plasticmaterialsinc.com,http://www.plasticmaterialsinc.com/,562920,Plastic Recycling Facility,Plastic,OH
-84.2204339728786,40.1670440194043,"Plastic Recycling Technology, Inc.","9054 North County Road 25A, Piqua, OH , 45356", ,(937) 615-9286, ,http://plasticrecyclingtech.com/,562920,Plastic Recycling Facility,Plastic,OH
-86.1557010031099,39.7405110112115,"Plastic Recycling, Inc.","2015 S. Pennsylvania St., Indianapolis, IN , 46225", ,(317) 780-6100, ,http://plastic-recycling.net/,562920,Plastic Recycling Facility,Plastic,IN
-84.5363179801667,39.4437069815788,Plastic Trader Enterprises,"2099 Hamilton-Eaton Rd, Hamilton, OH, 45011", ,(513) 544-9315,Brent@plastictrader.us,http://www.plastictrader.us/,562920,Plastic Recycling Facility,Plastic,OH
-73.7655921037801,41.0330888241932,PlastiCycle Corp.,"245 Main Street, Suite 430, White Plains, NY, 10601", ,(914) 997-6882,info@plasticycle.com,http://plasticycle.com/,562920,Plastic Recycling Facility,Plastic,NY
-71.2431222066484,42.0587572139031,Polychem USA,"132 Central Street, Foxborough, MA, 02035", ,(800) 605-4227,leads@polychem-usa.com,http://www.polychem-usa.com/,562920,Plastic Recycling Facility,Plastic,MA
-95.8066890276068,29.5137050140247,Polyclean Technologies Inc.,"4709 Highway 36 South #12, Rosenberg, TX , 77471", ,(832) 595-9660,info@polycleantech.com,https://www.polycleantech.com/,562920,Plastic Recycling Facility,Plastic,TX
-75.0508560310354,40.0154959829596,PolyGreen America,"6225 State Road, Philadelphia, PA, 19135", ,(215) 331-5972,polygreenamerica@gmail.com,https://polygreenamerica.com/,562920,Plastic Recycling Facility,Plastic,PA
-81.6835759587975,39.2442109804807,Polymer Alliance Services LLC,"117 Warehouse Drive, Washington, WV, 26181", ,(304) 861-0014,info@polymeralliance.com,http://www.polymeralliance.com/,562920,Plastic Recycling Facility,Plastic,WV
-84.5754440336373,33.7346040102349,"Polymer Sciences, Inc.","5800 Wheaton Dr., Atlanta, GA , 30336", ,(404) 346-0696,psi@polymersciences.com,http://polymersciences.com/,562920,Plastic Recycling Facility,Plastic,GA
-82.4766759958475,40.0028660055264,Polymer Technologies and Services Inc.,"1835 James Parkway, Heath, OH, 43056", ,(740) 929-5500,sales@polymertechnologiesinc.com,http://www.polymertechnologiesinc.com/,562920,Plastic Recycling Facility,Plastic,OH
-81.7049509853613,40.4338410033071,"Polynew, Inc.","3557 State Route 93, Baltic, OH, 43804", ,(330) 897-3202,bobburket@polynew.com,http://www.polynew.com/,562920,Plastic Recycling Facility,Plastic,OH
-81.3233950181507,28.4791010145468,Polypro Recycling,"4880 Hoffner Ave, Orlando, FL, 32812", ,(407) 855-0208,info@polyprorecycling.com,https://polyprorecycling.com/,562920,Plastic Recycling Facility,Plastic,FL
-77.8208700091675,34.2234759983717,PolyQuest Inc.,"1979 Eastwood Road, Suite 201, Wilmington, NC , 28403", ,(910) 342-9554,info@polyquest.com,http://www.polyquest.com/,562920,Plastic Recycling Facility,Plastic,NC
-79.8982839751515,34.3439910022282,POLYQUEST  ,"1720 Mineral Springs, Darlington, SC, 29540", ,(843) 393-3465, , ,562920,Plastic Recycling Facility,Plastic,SC
-76.7212329603364,40.0446880143344,"Polyvisions, Inc.","25 Devco Drive, Manchester, PA, 17345", ,(717) 266-3031,rwilson@polyvisions.com,https://www.polyvisions.com/,562920,Plastic Recycling Facility,Plastic,PA
-82.4311530415114,28.8592479838335,Post Plastics LLC,"296 S Allman Ter., Lecanto, FL, 34461", ,(352) 765-3977, ,http://www.postplasticsusa.com/,562920,Plastic Recycling Facility,Plastic,FL
-118.208940037624,33.9873550198914,"PPP, LLC","5991 Alcoa Avenue, Vernon, CA , 90058", ,(323) 581-6058, ,http://www.ppprecycle.com/,562920,Plastic Recycling Facility,Plastic,CA
-73.4254188432476,40.7327509861127,PQ RECYCLING,"91 East Carmans Road, East Farmingdale, NY, 11735", ,(631) 498-8827, , ,562920,Plastic Recycling Facility,Plastic,NY
-79.4441139881704,33.834818002691,PRET Advanced Materials,"520 Kingsburg Highway, Johnsonville, SC , 29555", ,(800) 821-6022,sales@pretgroup.com,http://wellmanam.com/,562920,Plastic Recycling Facility,Plastic,SC
-72.6628550014751,41.7680189999603,Prime Materials Recovery Inc.,"99 East River Drive, East Hartford, CT , 06108", ,(860) 622-7626, ,http://www.pmrinc.com/,562920,Plastic Recycling Facility,Plastic,CT
-117.238281032647,33.1499129967532,"Prime Plastic Products, Inc.","1351 Distribution Way # 8 , Vista, CA, 92081", ,(760) 734-3900,info1@primeplastic.com,http://primeplastic.com/,562920,Plastic Recycling Facility,Plastic,CA
-81.339119971422,41.5944700183321,Prime Time Plastics,"8460 Emerald Glen Ct, Kirtland, OH, 44094", ,(216) 731-5555,info@primetimeplastics.com,http://primetimeplastics.com/,562920,Plastic Recycling Facility,Plastic,OH
-72.6095475222028,42.4648654938047,Pro Pel Plastech,"378 Long Plain Road, South Deerfield, MA , 01373", ,(413) 665-3379, ,http://propelplastech.com/,562920,Plastic Recycling Facility,Plastic,MA
-111.908017998518,40.6919749969114,Pro Polymers Inc.,"575 West 3615 South, South Salt Lake, UT, 84115", ,(801) 266-3610, ,https://www.propolymersinc.com/,562920,Plastic Recycling Facility,Plastic,UT
-90.3451740231109,38.607564991623,QRS Recycling,"357 Marshall Ave., Suite 104, St. Louis, MO, 63119", ,(314) 963-8000, ,https://www.qrsrecycling.com/,562920,Plastic Recycling Facility,Plastic,MO
-120.501429029043,46.5846380016695,"Rainier Plastics, Inc.","1101 Ledwich Avenue, P.O. Box 9125, Yakima, WA, 98909", ,(509) 248-1473,info@rainierplastics.com,http://www.rainierplastics.com/,562920,Plastic Recycling Facility,Plastic,WA
-89.5203720813923,35.2220809254988,Rapac LP,"65 Industrial Park Rd., Oakland, TN, 38060", ,(866) 750-7810,salessupport@rapac.com,http://www.rapac.com/,562920,Plastic Recycling Facility,Plastic,TN
-111.906068032564,40.6850970167131,"Reaction Polymers, Inc.","3984 S 500 W, Murray, UT, 84123", ,(801) 281-0512,zack@reactionpolymers.com,https://www.reactionpolymers.com/,562920,Plastic Recycling Facility,Plastic,UT
-112.003835976126,33.4176519808441,Recycle1,"3209 S. 36th Street, Phoenix, AZ, 85040", ,(602) 220-9200,info@recycle1az.com,https://recycle1az.com/,562920,Plastic Recycling Facility,Plastic,AZ
-85.5426920231165,42.8699580127699,Recycling Concepts,"5015 52nd Street, Grand Rapids, MI , 49512", ,(616) 942-8888, ,http://recyclingconceptsmi.com/,562920,Plastic Recycling Facility,Plastic,MI
-80.2048079949826,26.3737720001367,"Recycling Revolution, LLC","20283 State Road 7 #219, Boca Raton, FL, 33498", ,(561) 488-1305,nathan@recyclingrevolution.net,http://www.recyclingrevolution.net/,562920,Plastic Recycling Facility,Plastic,FL
-95.2547189943747,29.7967060188747,Recycling Technology Consultants,"3635 Trailmobile Drive, Houston, TX, 77013", ,(713) 460-9440,jcardoso@rtcplastics.com,https://rtcplastics.com/,562920,Plastic Recycling Facility,Plastic,TX
-95.5243219880034,29.7878610155489,"RePEEK Texas, LLC","9426 Katy Fwy, Houston, TX, 77055", ,(409) 673-4192,repeektexas@gmail.com,https://www.repeektexas.com/,562920,Plastic Recycling Facility,Plastic,TX
-117.697701764016,33.9950781311383,"RePET, INC.","14207 Monte Vista Ave, Chino, CA, 91710", ,(909) 594-5333, , ,562920,Plastic Recycling Facility,Plastic,CA
-71.5203985811772,42.579178601773,"Resin Technology, LLC","1 Forge Village Rd, Groton, MA, 01450", ,(978) 448-6926,carly@resintek.com,http://www.resintechnologyllc.com/,562920,Plastic Recycling Facility,Plastic,MA
-81.1061390215094,41.4613039984654,"Resource Material Handling and Recycling, Inc.","14970 Berskhire Industrial Parkway, Middlefield, OH, 44062", ,(888) 934-0905,sales@resourcemhr.com,https://resourcemhr.com/,562920,Plastic Recycling Facility,Plastic,OH
-87.761994007864,41.6812209979079,Resource Plastics Inc.,"5623 W 115Th Street, Alsip, IL, 60803", ,(708) 389-3558, ,http://www.resource-plastics.com/,562920,Plastic Recycling Facility,Plastic,IL
-95.3477039725275,29.7720990142655,RETERRA,"2103 Lyons Ave, Houston, TX, 77020", ,(713) 225-121, , ,562920,Plastic Recycling Facility,Plastic,TX
-82.3259259584946,40.8899739901023,Return Polymers Inc.,"400 Westlake Drive, Ashland, OH , 44805", ,(419) 289-1998,recycling@returnpolymers.com,http://returnpolymers.com/,562920,Plastic Recycling Facility,Plastic,OH
-117.830979990694,33.721934009214,RJM International Inc.,"15139 Woodlawn Ave., Tustin, CA, 92780", ,(714) 669-9662,info@rjminternational.com,http://www.rjminternational.com/,562920,Plastic Recycling Facility,Plastic,CA
-77.6337763999999,43.1978778000002,"Rochester Silver Works, LLC","PO Box 15397, Rochester, NY, 14615-5397", ,(585) 743-1415,ecear@rochestersilverworks.com,https://www.rochestersilverworks.com/,562920,Plastic Recycling Facility,Plastic,NY
-117.321672000606,34.0059159901021,"Royal Interpack North America, Inc.","475 Palmyrita Ave., Riverside, CA, 92507", ,(951) 787-6925,info@royalinterpackusa.com,http://www.royalinterpackmidwest.com/,562920,Plastic Recycling Facility,Plastic,CA
-118.210113001154,33.9963869815675,rPLANET EARTH,"5300 South Boyle Ave, Vernon, CA, 90058", ,(310) 527-0733, , ,562920,Plastic Recycling Facility,Plastic,CA
-91.1404510080537,41.8890989860004,Rural Recycling Grinding LLC,"101 Forest St., Stanwood, IA, 52337", ,(319) 248-5550,sales@recyclinggrinding.com,http://www.recyclinggrinding.com/,562920,Plastic Recycling Facility,Plastic,IA
-81.9042790131198,35.2824189911049,"Rutherford Sales and Recovery Company, Inc.","145 Newton Cole Road, Forest City, NC , 28043-0347", ,(828) 245-6060,info@rutherfordsalesandrecovery.com,http://www.rutherfordsalesandrecovery.com/,562920,Plastic Recycling Facility,Plastic,NC
-82.6166370150711,40.2406859957803,SBC Solutions Group,"6589 Bennington Chapel Road, Centerburg, OH, 43011", ,(740) 893-3567, ,http://sbcsolutionsgroup.com/,562920,Plastic Recycling Facility,Plastic,OH
-83.6436000297049,32.7780090005967,SD Polymers,"600 Guy Paine Road, Macon, GA , 31206", ,(478) 781-9488,info@sdpolymers.net,http://www.sdpolymers.net/,562920,Plastic Recycling Facility,Plastic,GA
-89.9473330238588,35.169803008982,Seraphim Plastics LLC,"3412 Jackson Ave., Bldg #7,, Memphis, TN, 38122", ,(866) 285-1932,info@seraphimplastics.com,https://www.seraphimplastics.com/,562920,Plastic Recycling Facility,Plastic,TN
-91.7390830124444,45.4764250086046,Shadow Plastics,"2301 Pioneer Avenue, Rice Lake, WI , 54868", ,(715) 234-9186,info@shadowplastics.com,http://www.shadowplastics.com/,562920,Plastic Recycling Facility,Plastic,WI
-78.6887108062807,42.9066336168474,"Shuman Plastics, Inc.","35 Neoga Street, Depew, NY , 14043", ,(716) 685-2121,info@shuman-plastics.com,http://www.shuman-plastics.com/,562920,Plastic Recycling Facility,Plastic,NY
-84.6072560383972,38.9791689994649,Signode Plastic Recycling Alliance,"7080 Industrial Road, Florence, KY, 41042", ,(859) 727-7412, , ,562920,Plastic Recycling Facility,Plastic,KY
-94.7861899690637,39.7278289821595,St. Joseph Plastics,"4515 Easton Rd., St. Joseph, MO, 64503", ,(816) 279-1415,info@stjosephplastics.com,http://www.stjosephplastics.com/,562920,Plastic Recycling Facility,Plastic,MO
-81.0565459826292,35.2328749863585,Syncot Plastics,"350 Eastwood Dr., Belmont, NC, 28012", ,(704) 967-0010,info@syncot.com,https://www.syncot.com/,562920,Plastic Recycling Facility,Plastic,NC
-81.6041349627097,41.0170510183168,"Tahoma Rubber & Plastics, Inc.","255 Wooster Road, North Barberton, OH, 44203", ,(330) 745-9016,mwilcox@trp-usa.com,http://tahomarubberplastics.com/,562920,Plastic Recycling Facility,Plastic,OH
-117.578440269281,33.8924093254067,"Talco Plastics, Inc.","1000 W. Rincon Street, Corona, CA, 92880", ,(951) 531-2000,Annette@TalcoPlastics.com,http://www.talcoplastics.com/,562920,Plastic Recycling Facility,Plastic,CA
-85.2348819678812,42.3309230163371,"Team Alliance Plastics, Inc.","101 Bishop Drive, Springfield, MI, 49037", ,(269) 962-6636,sheldon@teamplastics.net,http://www.teamplastics.net/,562920,Plastic Recycling Facility,Plastic,MI
-74.7505993999999,40.2346956000001,"TerraCycle, Inc.","1 TerraCycle Way, Trenton, NJ , 08638", ,(866) 967-6766,customersupport@terracycle.com,https://www.terracycle.com/en-US/,562920,Plastic Recycling Facility,Plastic,NJ
-90.2163109789678,32.2909369842573,The Can Man,"1819 Valley Street, Jackson, MS, 39204-2440", ,(601) 355-5777, ,http://thecanman.us/,562920,Plastic Recycling Facility,Plastic,MS
-71.5298080218628,42.0085300002287,The Plastics Group of America,"1112 River Street, Woonsocket, RI, 02895", ,(401) 767-2700,info@plasticsgroup.com,http://www.plasticsgroup.com/,562920,Plastic Recycling Facility,Plastic,RI
-84.5246579984783,33.7690250080867,TKO Polymers,"4215 Wendell Dr SW, Atlanta, GA, 30336", ,(404) 691-8567,info@tkopolymers.com,http://www.tkopolymers.com/,562920,Plastic Recycling Facility,Plastic,GA
-95.2892250266341,29.7427059848526,Toll Plastic Grinding & Extrusion,"7419 Avenue O., Houston, TX, 77011", ,(713) 875-8695,mikedavis@gulfcoastscrap.com,https://www.tollplasticgrinding.com/,562920,Plastic Recycling Facility,Plastic,TX
-76.0930750314579,40.0917480001655,Trigon Plastics,"172 Orlan Road, New Holland, PA , 17557", ,(717) 575-4317,nickJ@trigonplastics.com,https://www.trigonplastics.com/,562920,Plastic Recycling Facility,Plastic,PA
-117.538676959248,33.8766419812462,TRM Manufacturing,"375 TRM Cir, Corona, CA, 92877", ,(951) 256-8555,amoore@trmmfg.com,http://www.trmmfg.com/,562920,Plastic Recycling Facility,Plastic,CA
-97.9643720378933,30.2139730007453,True Plastics Recycling,"11601 W Hwy 290, Austin, TX, 78704", ,(888) 877-1440,mike@trueplastic.com,http://www.trueplastic.com/,562920,Plastic Recycling Facility,Plastic,TX
-81.6530690163621,41.4480610105433,"Tymex Plastics, Inc.","5300 Harvard Ave., Cleveland, OH, 44105", ,(216) 429-8950, ,http://www.tymexplastics.com/,562920,Plastic Recycling Facility,Plastic,OH
-75.0966549176242,40.9139200397366,Ultra-Poly Corporation,"102 Demi Rd., Portland, PA, 18351", ,(800) 932-0619,info@ultra-poly.com,http://www.ultra-poly.com/,562920,Plastic Recycling Facility,Plastic,PA
-73.8264753081959,42.6951613848541,ULTREPET,"136 C Fuller Road, Albany, NY, 12205", ,(518) 459-1080, , ,562920,Plastic Recycling Facility,Plastic,NY
-79.922904977539,36.0873940056596,UNIFI ,"7201 West Friendly Ave, Greensboro, NC, 27410", ,(336) 294-4410, , ,562920,Plastic Recycling Facility,Plastic,NC
-84.0216500144552,33.9576509799612,US Plastic Recovery,"900 Raco Drive STE-B, Lawrenceville, GA, 30046", ,(770) 582-9616,service@usprecovery.com,http://www.usprecovery.com/,562920,Plastic Recycling Facility,Plastic,GA
-87.4118860193583,39.3393560169914,Verdeco Group,"10535 James Adams Street, Terre Haute, IN, 47802", ,(323) 537-4617, , ,562920,Plastic Recycling Facility,Plastic,IN
-118.190401027999,33.9543089894365,Verdeco Recycling Inc.,"8685 Bowers Ave., South Gate, CA, 90280", ,(323) 537-4617, ,http://verdecorecycling.com/,562920,Plastic Recycling Facility,Plastic,CA
-111.854022029719,40.6150170139107,Vikoz Enterprises Inc.,"1270 E Siesta Dr, Sandy, UT, 84093", ,(801) 453-0370,EdOsley@Vikoz.com,http://www.vikoz.com/,562920,Plastic Recycling Facility,Plastic,UT
-71.7573784532758,42.1974186609488,Warehouse Plastics Inc.,"50 Howe Ave, Millbury, MA, 01527", ,(508) 865-7996,info@warehouseplastics.com,https://warehouseplastics.com/,562920,Plastic Recycling Facility,Plastic,MA
-104.951821987029,40.4033340189621,Waste-Not Recycling,"1065 Poplar St., Johnstown, CO, 80534", ,(970) 669-9912, ,https://www.waste-not.com/,562920,Plastic Recycling Facility,Plastic,CO
-85.2332619974545,43.1893430152858,West Michigan Compounding LLC,"1300 Moore St., Greenville, MI, 48838", ,(616) 754-8286,sales@wmcompounding.com,http://www.wmcompounding.com/,562920,Plastic Recycling Facility,Plastic,MI
-88.3050580175151,42.1927019963939,Winco Plastics,"1326 Industrial Drive, Lake in the Hills, IL, 60156", ,(630) 966-2002,tim.martin@wincoplastics.com,http://www.wincoplastics.com/,562920,Plastic Recycling Facility,Plastic,IL
-71.2653208390182,42.4855525756654,wTe Corporation,"7 Alfred Circle, Bedford, MA, 01730", ,(781) 275-6400,ccfwte@aol.com,http://www.wterecycling.com/,562920,Plastic Recycling Facility,Plastic,MA
-78.2362369812262,40.6794950136354,American Eagle Paper Mills,"1600 Pennsylvania Avenue, Tyrone, PA, 16686", ,(877) 684-1610,msheehan@aepaper.com,http://aepaper.com/,562920,Paper Recycling Facility,Paper,PA
-72.3460889665158,43.3732860178563,APC Paper Group,"130 Sullivan Street, Claremont, NH, 03743", ,(603) 542-6330, ,http://www.apcpapergroup.com/,562920,Paper Recycling Facility,Paper,NH
-89.0341599607068,42.5051440170524,Beloit Box Board Company,"801 Second Street, P.O. Box 386, Beloit, WI, 3512-0386", ,(608) 365-6671,jnichols@beloitboxboard.com,http://www.beloitboxboard.com/,562920,Paper Recycling Facility,Paper,WI
-87.8994849640408,31.4959000151121,Boise Paper,"4585 Industrial Road, Jackson, AL,", ,(251) 246-8320,jckap@boisepaper.com,http://bph.boisepaper.com/,562920,Paper Recycling Facility,Paper,AL
-87.7477489634173,45.0524219940662,BPM Inc.,"200 West Front Street, Peshtigo, WI, 54157", ,(715) 582-4551,bpm@bpmpaper.com,http://www.bpmpaper.com/,562920,Paper Recycling Facility,Paper,WI
-75.8564953089999,41.5107394110001,Century Paper,"P.O. Box 432, Lake Winola, PA, 18625", ,(866) 767-2737,info@centurypaper.com,https://www.centurypaper.com/,562920,Paper Recycling Facility,Paper,PA
-117.421591494894,47.6575420599698,Clearwater Paper Corporation,"601 West Riverside, Suite 1100, Spokane, WA, 99201", ,(509) 344-5900, ,https://www.clearwaterpaper.com/,562920,Paper Recycling Facility,Paper,WA
-74.8475409833935,40.0415440043628,Delta Paper,"122 Kissel Road, Unit B, Burlington, NJ, 08016", ,(856) 532-0333,info@deltapaper.com,http://deltapaper.com/,562920,Paper Recycling Facility,Paper,NJ
-80.9650470320904,35.0245260191264,Domtar Corporation,"234 Kingsley Park Drive, Fort Mill, SC, 29715", ,(803) 802-7500,communications@domtar.com,https://www.domtar.com/,562920,Paper Recycling Facility,Paper,SC
-87.6233959699159,41.896125996437,Donco Recycling Solutions,"737 N. Michigan Ave., Suite 1450, Chicago, IL, 60611", ,(312) 337-7822,info@doncosolutions.com,http://www.doncosolutions.com/,562920,Paper Recycling Facility,Paper,IL
-76.1337499768164,36.8609249810041,Eagle Paper International Inc.,"4605 Pembroke Lake Circle, Suite 100, Virginia Beach, VA, 23455", ,(757) 363-8103, ,http://www.eaglepaperinternational.com/,562920,Paper Recycling Facility,Paper,VA
-72.3812973184424,42.5989100209432,"Erving Industries, Inc.","97 East Main Street, Erving, MA, 01344", ,(413) 422-2700,erving@ervingpapermill.com,http://www.ervingpaper.com/,562920,Paper Recycling Facility,Paper,MA
-89.8831060202248,35.1077570184636,Evergreen Packaging LLC,"5350 Poplar Ave., Suite 600, Memphis, TN, 38119", ,(901) 821-5350, ,https://evergreenpackaging.com/,562920,Paper Recycling Facility,Paper,TN
-73.6393802490269,43.3072817573824,Finch Paper LLC,"1 Glen Street, Glens Falls, NY, 12801", ,(800) 833-9983,info@finchpaper.com,http://www.finchpaper.com/,562920,Paper Recycling Facility,Paper,NY
-118.077494026198,33.9624549839471,Gabriel Container Co,"8844 S Millergrove Drive, Santa Fe Springs, CA, 90670", ,(562) 699-1051, ,https://gabrielcontainer.com/,562920,Paper Recycling Facility,Paper,CA
-84.3878296289302,33.7572372654789,Georgia-Pacific LLC,"133 Peachtree St, Atlanta, GA, 30303", ,(404) 652-4000, ,https://www.gp.com/,562920,Paper Recycling Facility,Paper,GA
-80.837944019976,35.1541379863182,Glatfelter,"Capital Towers South, 4350 Congress Street, Suite 600, Charlotte, NC, 28209", ,(717) 850-0170,info@glatfelter.com,http://www.glatfelter.com/,562920,Paper Recycling Facility,Paper,NC
-71.1879752070026,44.4450340687887,Gorham Paper & Tissue,"72 Cascade Flt, Gorham, NH, 03581", ,(603) 342-2000,sales@gorhampt.com,http://www.gorhampt.com/,562920,Paper Recycling Facility,Paper,NH
-84.4357249999586,33.9082319913005,"Graphic Packaging International, LLC","1500 Riveredge Parkway NW, Atlanta, GA, 30328", ,(770) 240-7200, ,http://www.graphicpkg.com/,562920,Paper Recycling Facility,Paper,GA
-87.9940515815593,44.5257145722668,"Green Bay Packaging, Inc.","1700 Webster Court, Green Bay, WI , 54302", ,(920) 433-5111, ,https://gbp.com/,562920,Paper Recycling Facility,Paper,WI
-117.162926968729,32.8332969978606,Green Field Paper Company,"7196 Clairemont Mesa Boulevard, San Diego, CA, 92111", ,(858) 565-2585,info@greenfieldpaper.com,https://www.greenfieldpaper.com/,562920,Paper Recycling Facility,Paper,CA
-79.0142226028322,43.0870357682402,Greenpac Mill,"4400 Royal Ave., Niagara Falls, NY, 14303", ,(716) 524-3100, ,http://www.greenpacmill.com/,562920,Paper Recycling Facility,Paper,NY
-83.0507450006207,40.2241140092836,Greif Inc.,"425 Winter Road City, Delaware, OH, 43015", ,(740) 549-6000, ,https://www.greif.com/,562920,Paper Recycling Facility,Paper,OH
-87.9360189977735,36.0838720137644,Hood Container Corporation,"2877 Scepter Road, Waverly, TN, 37185", ,(931) 535-4285,jimmy.gibson@hoodcontainer.com,https://www.hoodcontainercorporation.com/,562920,Paper Recycling Facility,Paper,TN
-117.280407975093,47.6880309813135,Inland Empire Paper Co.,"3320 N. Argonne, Willwood, WA, 99212", ,(509) 924-1911,iep@iepco.com,http://iepco.com/,562920,Paper Recycling Facility,Paper,WA
-89.8502320283326,35.1015179907445,International Paper Company,"6400 Poplar Ave, Memphis, TN, 38197", ,(901) 415-6326,julie.alsup@ipaper.com,https://www.internationalpaper.com/,562920,Paper Recycling Facility,Paper,TN
-83.2175599612377,35.3771790048934,Jackson Paper Manufacturing,"152 West Main Street, Sylva, NC, 28779", ,(828) 586-5534,jastafford@jacksonpaper.net,https://www.jacksonpaper.net/,562920,Paper Recycling Facility,Paper,NC
-120.316348979397,47.4861779890426,Keyes Packaging Group,"3715 State Hwy 97A N, Wenatchee, WA, 98801", ,(509) 663-8537,sales@keyespackaging.com,http://www.keyespackaging.com/,562920,Paper Recycling Facility,Paper,WA
-88.4644200412856,44.1847000104304,Kimberly-Clark Corporation,"PO Box 2020, Neenah, WI, 54957-2020", ,(888) 525-8388, ,https://www.kimberly-clark.com/en/,562920,Paper Recycling Facility,Paper,WI
-93.3986639666365,45.0551249902022,Liberty Paper Incorporated,"5600 Highway 169 North, New Hope, MN, 55428", ,(763) 261-6100, ,https://www.libertypaper.com/,562920,Paper Recycling Facility,Paper,MN
-72.546851976098,42.888102989126,Long Falls Paperboard LLC,"161 Wellington Road, Brattleboro, VT, 05301", ,(802) 257-0365, ,https://www.longfallspaperboard.com/,562920,Paper Recycling Facility,Paper,VT
-74.1293950258425,40.902946996923,Marcal Paper,"1 Market Street, Elmwood Park, NJ, 07407", ,(201) 796-4000, ,https://www.marcalpaper.com/,562920,Paper Recycling Facility,Paper,NJ
